"order_id","customer_id","restaurant","meal_name","address","state_code","order_time","customer_subscription","price_in_order","total_quantity","gender","day_period","weekday","date"
"order_8449","id_6142","Netherlands Nibbles","Microwave Lasagna","Rotterdam","UT","21","Premium","13.24","3","F","evening","Saturday","25-03-2023"
"order_8450","id_8869","Heerlen Harvest","Tabouleh Mix","Amsterdam","UT","06","Premium","6.47","3","M","morning","Tuesday","04-04-2023"
"order_8451","id_1179","Zaan Zest","Raclette","Volendam","UT","08","Premium","11.57","3","M","morning","Thursday","06-04-2023"
"order_8452","id_2437","Tulip Treats","Goulash","Texel","UT","10","Premium","9.77","3","F","morning","Saturday","22-04-2023"
"order_8453","id_4042","Polder Patisserie","Smorgastarta","Assen","UT","05","Basic","16.49","3","F","morning","Friday","05-05-2023"
"order_8454","id_2034","Tulip Tidbits","Digestivo","Arnhem","UT","19","Premium","7.19","3","M","evening","Wednesday","24-05-2023"
"order_8455","id_5522","Tulip Tidbits","Tabouleh Mix","Zaanstad","UT","07","Premium","14.58","3","M","morning","Thursday","25-05-2023"
"order_8456","id_4682","Bicycle Bites","Lefse","Zwolle","UT","05","Premium","14.38","3","F","morning","Saturday","03-06-2023"
"order_8457","id_1629","Holland Haven","Chinotto","Alkmaar","UT","08","Premium","15.69","3","F","morning","Thursday","22-06-2023"
"order_8458","id_2997","Dutch Diners","Oatmeal","Zandvoort","UT","21","Basic","5.31","3","M","evening","Tuesday","11-07-2023"
"order_8459","id_4879","Dyke Delights","Frozen Pancakes","Zwolle","UT","00","Basic","16.14","3","F","late_night","Thursday","27-07-2023"
"order_8460","id_2635","Netherlands Noms","Vermouth","Enkhuizen","UT","08","Basic","16.83","3","F","morning","Monday","31-07-2023"
"order_8461","id_7999","Cheese Chalet","Frullato","Haarlem","UT","05","Premium","12.89","3","M","morning","Saturday","05-08-2023"
"order_8462","id_1825","Dyke Delights","Liquore Strega","Almere","UT","12","Premium","16.16","3","F","noon","Monday","07-08-2023"
"order_8463","id_6210","Bicycle Bites","Pellegrino","Dronten","UT","00","Basic","15.4","3","F","late_night","Tuesday","08-08-2023"
"order_8464","id_6342","Holland Eats","Affogato al Caffe","Delft","UT","22","Basic","11.1","3","M","night","Friday","11-08-2023"
"order_8465","id_7985","Netherlands Nosh","Salmon Gravlax","Hoofddorp","UT","18","Premium","9.54","3","F","evening","Friday","18-08-2023"
"order_8466","id_911","Utrecht Utopia","Bicerin","Eindhoven","UT","12","Basic","10.2","3","M","noon","Friday","25-08-2023"
"order_8467","id_8743","Dyke Delights","Raclette","Nijmegen","UT","04","Premium","13.17","3","F","late_night","Monday","28-08-2023"
"order_8468","id_6963","Netherlands Nosh","Potica","Hilversum","UT","10","Premium","9.23","3","F","morning","Saturday","02-09-2023"
"order_8469","id_6746","Countryside Cookery","Jamon Iberico","Volendam","UT","01","Basic","6.07","3","M","late_night","Wednesday","13-09-2023"
"order_8470","id_641","Dutch Diners","Pellegrino","Leeuwarden","UT","17","Basic","7.14","3","F","afternoon","Saturday","16-09-2023"
"order_8471","id_9472","Clog Cafe","Brio","Lelystad","UT","23","Basic","15.32","3","F","night","Friday","06-10-2023"
"order_8472","id_2913","Dyke Delicacies","Frozen Pancakes","Heerlen","UT","06","Premium","6.38","3","F","morning","Sunday","29-10-2023"
"order_8473","id_3196","Delft Delights","Gelato Shake","Dronten","UT","15","Basic","11.61","3","F","afternoon","Sunday","29-10-2023"
"order_8474","id_2670","Cheese Chalet","Sgroppino","Zandvoort","UT","12","Premium","5.32","3","M","noon","Sunday","05-11-2023"
"order_8475","id_2744","Zaan Zest","Cedrata","Enkhuizen","UT","06","Basic","16.63","3","M","morning","Saturday","11-11-2023"
"order_8476","id_2709","Dyke Delicacies","Corretto","Dronten","UT","16","Basic","9.2","3","M","afternoon","Saturday","11-11-2023"
"order_8477","id_3801","Clog Cafe","Frozen Pancakes","Maastricht","UT","17","Basic","13.23","3","M","afternoon","Saturday","11-11-2023"
"order_8478","id_8026","Hague Harvest","Italian Soda","Assen","UT","06","Premium","9.93","3","M","morning","Sunday","19-11-2023"
"order_8479","id_9005","Orange Oasis","Grits","Middelburg","UT","22","Basic","5.68","3","F","night","Thursday","23-11-2023"
"order_8480","id_5546","Dutch Dining","Alfredo Sauce Mix","Breda","UT","20","Premium","15.6","3","M","evening","Friday","24-11-2023"
"order_8481","id_4613","Tulip Treats","Goulash","Lelystad","UT","22","Basic","5.15","3","M","night","Friday","24-11-2023"
"order_8482","id_4260","Bicycle Bistro","Oatmeal","Zandvoort","UT","05","Basic","4.25","3","M","morning","Wednesday","29-11-2023"
"order_8483","id_166","Tulip Tidbits","Salade Nicoise","Lelystad","UT","06","Premium","13.52","3","M","morning","Friday","01-12-2023"
"order_8484","id_6804","Leeuwarden Feasts","Tomato Sauce Mix","Sittard","UT","02","Basic","9.6","3","M","late_night","Saturday","02-12-2023"
"order_8485","id_2162","Zaan Zest","Guacamole Mix","Amstelveen","UT","16","Premium","9.28","3","M","afternoon","Monday","04-12-2023"
"order_8486","id_9811","Canal Cuisine","Pho","Texel","UT","14","Basic","16.69","3","F","afternoon","Wednesday","06-12-2023"
"order_8487","id_4677","Rotterdam Roasts","Limoncello Spritz","Maastricht","UT","11","Premium","14.22","3","M","morning","Tuesday","12-12-2023"
"order_8488","id_5753","Utrecht Utopia","Vinaigrette Mix","Lelystad","UT","18","Basic","12.11","1","M","evening","Tuesday","15-02-2022"
"order_8489","id_1647","Bicycle Bistro","Pancake Mix","Eindhoven","UT","15","Premium","8.84","1","F","afternoon","Sunday","06-03-2022"
"order_8490","id_723","Leeuwarden Feasts","Limoncello Spritz","Zandvoort","UT","11","Basic","4.56","1","F","morning","Wednesday","09-03-2022"
"order_8491","id_3335","Tasty Tides","Microwave Pizza","Enkhuizen","UT","21","Premium","7.16","1","M","evening","Thursday","07-04-2022"
"order_8492","id_6423","Waffle Wharf","Creme Brulee","Leeuwarden","UT","21","Basic","9.69","1","F","evening","Sunday","17-04-2022"
"order_8493","id_6459","Orange Oasis","Fondue","Gouda","UT","21","Premium","8.03","1","F","evening","Sunday","24-04-2022"
"order_8494","id_8081","Dutch Dining","Ricotta Gnocchi","Leeuwarden","UT","06","Basic","4.81","1","M","morning","Friday","27-05-2022"
"order_8495","id_3873","Netherlands Noms","Prosecco","Alkmaar","UT","00","Premium","5.06","1","F","late_night","Friday","03-06-2022"
"order_8496","id_6645","Utrecht Utopia","Corretto","Sittard","UT","09","Premium","11.56","1","F","morning","Wednesday","22-06-2022"
"order_8497","id_9061","Cheese Chalet","Martini","Haarlemmermeer","UT","12","Basic","14.09","1","F","noon","Thursday","30-06-2022"
"order_8498","id_6724","Canal City Cuisine","Teriyaki Sauce Mix","Tilburg","UT","02","Premium","12.01","1","F","late_night","Thursday","07-07-2022"
"order_8499","id_8877","Polder Patisserie","Hummus Mix","Delft","UT","02","Basic","14.93","1","M","late_night","Saturday","09-07-2022"
"order_8500","id_8042","Waffle Warehouse","Lecso","Delft","UT","14","Premium","8.33","1","F","afternoon","Sunday","10-07-2022"
"order_8501","id_8359","Cheese Chalet","Granita","Hoofddorp","UT","00","Premium","14.79","1","F","late_night","Wednesday","13-07-2022"
"order_8502","id_1011","Rotterdam Roasts","Coleslaw Mix","Breda","UT","07","Premium","7.88","1","F","morning","Friday","15-07-2022"
"order_8503","id_4529","Tasty Tides","Fish Broth","Amersfoort","UT","20","Basic","13.53","1","M","evening","Tuesday","19-07-2022"
"order_8504","id_3479","Rotterdam Roasts","Fideua","Rotterdam","UT","02","Premium","8.91","1","F","late_night","Thursday","21-07-2022"
"order_8505","id_9087","Amsterdam Aromas","Microwave Macaroni","Enkhuizen","UT","14","Premium","9.16","1","F","afternoon","Thursday","04-08-2022"
"order_8506","id_8973","Bicycle Bites","Mocha","Emmen","UT","21","Premium","14.42","1","F","evening","Friday","12-08-2022"
"order_8507","id_1436","Netherlands Nosh","Gravlax","Alkmaar","UT","01","Basic","12.11","1","F","late_night","Saturday","13-08-2022"
"order_8508","id_5103","Friesland Fusion","Rice","Assen","UT","23","Premium","10.16","1","F","night","Tuesday","16-08-2022"
"order_8509","id_1277","Gouda Grill","Rice","Hilversum","UT","07","Premium","14.51","1","M","morning","Saturday","27-08-2022"
"order_8510","id_2933","Windmill Bites","Bubur Ayam","Amsterdam","UT","12","Premium","11.6","1","F","noon","Sunday","11-09-2022"
"order_8511","id_7354","Netherlands Noms","Aubergine Parmigiana","Roermond","UT","09","Premium","11.96","1","F","morning","Tuesday","20-09-2022"
"order_8512","id_8550","Dutch Delights","Frozen Pancakes","Hilversum","UT","12","Premium","13.61","1","F","noon","Sunday","02-10-2022"
"order_8513","id_417","Dyke Delights","Frullato","Leiden","UT","16","Premium","4.99","1","M","afternoon","Thursday","20-10-2022"
"order_8514","id_8870","Taste of Tulips","Raclette","Almere","UT","00","Basic","11.91","1","F","late_night","Wednesday","26-10-2022"
"order_8515","id_50","Waffle Warehouse","Mashed Potatoes","Emmen","UT","21","Premium","14.35","1","F","evening","Wednesday","02-11-2022"
"order_8516","id_3530","Friesland Fusion","Fideua","Zeewolde","UT","10","Basic","13.89","1","F","morning","Friday","18-11-2022"
"order_8517","id_8948","Dutch Diners","Rice Salad Mix","Amersfoort","UT","19","Basic","15.83","1","F","evening","Wednesday","30-11-2022"
"order_8518","id_7526","Holland Haven","Acqua Minerale","Lelystad","UT","20","Premium","11.59","1","F","evening","Friday","02-12-2022"
"order_8519","id_8803","Maastricht Morsels","Pudding","Haarlemmermeer","UT","07","Basic","11.14","1","F","morning","Sunday","04-12-2022"
"order_8520","id_300","Taste of the Tulips","Bagna Cauda","Hilversum","UT","18","Basic","9.15","1","F","evening","Tuesday","13-12-2022"
"order_8521","id_5342","Maastricht Morsels","Goulash","Leiden","UT","00","Basic","6.85","1","F","late_night","Wednesday","28-12-2022"
"order_8522","id_3809","Dyke Delicacies","Egg Salad Mix","Middelburg","UT","22","Premium","13.33","1","M","night","Thursday","05-01-2023"
"order_8523","id_368","Dutch Diners","Sanbitter","Lelystad","UT","11","Basic","11.81","1","M","morning","Sunday","08-01-2023"
"order_8524","id_8934","Pancake Palace","Hot Chocolate","Zaanstad","UT","16","Basic","14.14","1","M","afternoon","Thursday","12-01-2023"
"order_8525","id_5295","Dyke Delicacies","Microwave Macaroni","Volendam","UT","09","Premium","8.0","1","F","morning","Saturday","28-01-2023"
"order_8526","id_1312","Netherlands Nosh","Wiener Wurstchen","Zutphen","UT","22","Basic","12.4","1","F","night","Saturday","04-02-2023"
"order_8527","id_9336","Delft Delights","Bulgur Salad Mix","Haarlemmermeer","UT","01","Basic","13.34","1","F","late_night","Wednesday","08-02-2023"
"order_8528","id_9587","Holland Hors d'oeuvres","Chinotto","Zwolle","UT","04","Basic","10.19","1","F","late_night","Thursday","09-02-2023"
"order_8529","id_4991","Dutch Dainties","Corretto","Zutphen","UT","17","Basic","10.01","1","M","afternoon","Saturday","11-02-2023"
"order_8530","id_3317","Hague Harvest","Baba Ganoush","Hoofddorp","UT","21","Basic","6.08","1","F","evening","Sunday","19-02-2023"
"order_8531","id_6103","Amsterdam Aromas","Jamon Iberico","Maastricht","UT","15","Basic","14.14","1","F","afternoon","Monday","27-02-2023"
"order_8532","id_3981","Cheese Corner","Coleslaw Mix","Amersfoort","UT","04","Premium","13.8","1","F","late_night","Saturday","04-03-2023"
"order_8533","id_2718","Dyke Delicacies","Smoothie Mix","Gouda","UT","11","Basic","13.53","1","M","morning","Saturday","04-03-2023"
"order_8534","id_5282","Heerlen Harvest","Limonata","Rotterdam","UT","18","Premium","5.25","1","F","evening","Sunday","05-03-2023"
"order_8535","id_891","Dutch Diners","Cynar","Leeuwarden","UT","11","Premium","11.1","1","M","morning","Tuesday","07-03-2023"
"order_8536","id_6948","Countryside Cookery","Brownie Mix","Zaanstad","UT","05","Premium","15.26","1","M","morning","Monday","13-03-2023"
"order_8537","id_7630","Dutch Delights","Baba Ganoush","Gouda","UT","03","Basic","13.12","1","F","late_night","Monday","20-03-2023"
"order_8538","id_7966","Maastricht Morsels","Zwiebelkuchen","Rotterdam","UT","05","Premium","6.73","1","F","morning","Tuesday","04-04-2023"
"order_8539","id_4366","Holland Haven","Kottbullar","Zandvoort","UT","13","Premium","9.61","1","M","afternoon","Saturday","15-04-2023"
"order_8540","id_7106","Cheese Corner","Egg Salad Mix","Enkhuizen","UT","09","Basic","14.54","1","F","morning","Monday","17-04-2023"
"order_8541","id_4450","Orange Oasis","Sanbitter","Enschede","UT","00","Premium","7.08","1","F","late_night","Saturday","22-04-2023"
"order_8542","id_3999","Heerlen Harvest","Amaretto Sour","Haarlemmermeer","UT","06","Basic","7.22","1","F","morning","Friday","28-04-2023"
"order_8543","id_1585","Delft Delights","Limoncino","Rotterdam","UT","04","Premium","9.42","1","M","late_night","Sunday","30-04-2023"
"order_8544","id_2333","Polder Patisserie","Soup Mix","Amersfoort","UT","03","Basic","7.66","1","M","late_night","Thursday","04-05-2023"
"order_8545","id_6539","Friesland Fusion","Sgroppino","Eindhoven","UT","03","Premium","9.73","1","M","late_night","Monday","15-05-2023"
"order_8546","id_4039","Taste of Tulips","Limoncello Spritz","Assen","UT","19","Premium","7.13","1","F","evening","Sunday","21-05-2023"
"order_8547","id_8506","Utrecht Utopia","Vinaigrette Mix","Amstelveen","UT","10","Basic","14.61","1","F","morning","Monday","22-05-2023"
"order_8548","id_5657","Dutch Dining","Extra Dry","Amersfoort","UT","00","Premium","7.36","1","F","late_night","Friday","09-06-2023"
"order_8549","id_8906","Pancake Palace","Tuna Salad Mix","Tilburg","UT","03","Premium","6.81","1","F","late_night","Tuesday","13-06-2023"
"order_8550","id_2357","Dyke Delicacies","Limonata","Hoofddorp","UT","23","Premium","9.22","1","F","night","Sunday","18-06-2023"
"order_8551","id_7649","Taste of the Tulips","Salmon Gravlax","Nijmegen","UT","10","Premium","7.01","1","F","morning","Wednesday","28-06-2023"
"order_8552","id_2324","Cheese Chalet","Omelette","Tilburg","UT","12","Basic","8.61","1","F","noon","Monday","03-07-2023"
"order_8553","id_1081","Orange Oasis","Ready-to-Eat Curry","Breda","UT","05","Basic","16.03","1","M","morning","Tuesday","04-07-2023"
"order_8554","id_8792","Tulip Treats","Potica","Emmen","UT","04","Basic","7.14","1","M","late_night","Saturday","08-07-2023"
"order_8555","id_2463","Waffle Warehouse","Gravlax","Heerlen","UT","11","Basic","5.96","1","M","morning","Thursday","20-07-2023"
"order_8556","id_4029","Heerlen Harvest","Gelato Shake","Amersfoort","UT","17","Basic","14.74","1","M","afternoon","Thursday","20-07-2023"
"order_8557","id_5117","Gouda Grill","Italian Soda","The Hague","UT","20","Premium","16.18","1","F","evening","Wednesday","26-07-2023"
"order_8558","id_5794","Utrecht Utopia","Aubergine Parmigiana","Apeldoorn","UT","19","Premium","6.72","1","M","evening","Friday","28-07-2023"
"order_8559","id_3929","Tasty Tides","Cider","Eindhoven","UT","07","Premium","11.79","1","M","morning","Wednesday","30-08-2023"
"order_8560","id_7457","Bicycle Bistro","Amaro","Zwolle","UT","05","Premium","8.0","1","F","morning","Thursday","31-08-2023"
"order_8561","id_5543","Bicycle Bites","Potato Salad Mix","Groningen","UT","12","Basic","13.09","1","M","noon","Saturday","02-09-2023"
"order_8562","id_5413","Windmill Bites","Fernet-Branca","Haarlem","UT","18","Basic","5.73","1","M","evening","Monday","11-09-2023"
"order_8563","id_115","Waffle Warehouse","Lurisia","Alkmaar","UT","18","Basic","6.11","1","M","evening","Monday","11-09-2023"
"order_8564","id_3983","Orange Oasis","Espresso","Texel","UT","11","Basic","9.51","1","M","morning","Wednesday","13-09-2023"
"order_8565","id_6868","Netherlands Nibbles","Shawarma","Alkmaar","UT","06","Basic","12.13","1","F","morning","Thursday","21-09-2023"
"order_8566","id_8036","Orange Oasis","Affogato al Caffe","Gouda","UT","00","Basic","7.9","1","F","late_night","Saturday","23-09-2023"
"order_8567","id_2632","Pancake Palace","Lutefisk","Haarlemmermeer","UT","09","Premium","4.36","1","M","morning","Saturday","30-09-2023"
"order_8568","id_2069","Orange Oasis","Polenta","Haarlemmermeer","UT","16","Basic","14.94","1","M","afternoon","Saturday","30-09-2023"
"order_8569","id_5282","Leeuwarden Feasts","Birra","Apeldoorn","UT","15","Premium","10.57","1","F","afternoon","Tuesday","03-10-2023"
"order_8570","id_2674","Canal City Cuisine","Aranciata","Amersfoort","UT","08","Premium","6.37","1","F","morning","Friday","13-10-2023"
"order_8571","id_6168","Canal Cuisine","Cabbage Rolls","Groningen","UT","02","Basic","7.69","1","M","late_night","Sunday","15-10-2023"
"order_8572","id_2491","Pancake Palace","Bundner Nusstorte","Amstelveen","UT","12","Premium","10.89","1","F","noon","Sunday","15-10-2023"
"order_8573","id_7262","Netherlands Nosh","Sarma","Texel","UT","08","Premium","7.46","1","M","morning","Tuesday","17-10-2023"
"order_8574","id_3695","Countryside Cookery","Pho","Almere","UT","12","Premium","10.07","1","M","noon","Tuesday","17-10-2023"
"order_8575","id_2178","Heerlen Harvest","Lurisia","Heerlen","UT","06","Premium","14.97","1","M","morning","Tuesday","21-11-2023"
"order_8576","id_2380","Maastricht Morsels","Tarte Flambee","Tilburg","UT","01","Basic","10.86","1","F","late_night","Sunday","03-12-2023"
"order_8577","id_4050","Dutch Delights","Pancake Syrup","Alkmaar","UT","00","Basic","12.42","1","M","late_night","Friday","08-12-2023"
"order_8578","id_440","Holland Hors d'oeuvres","Sambuca","Middelburg","UT","04","Basic","14.58","1","F","late_night","Saturday","09-12-2023"
"order_8579","id_4408","Utrecht Utopia","Kottbullar","Heerlen","UT","04","Premium","7.37","1","F","late_night","Tuesday","12-12-2023"
"order_8580","id_6732","Clog Cafe","Limoncino","Tilburg","UT","07","Basic","5.9","1","F","morning","Tuesday","12-12-2023"
"order_8581","id_7132","Netherlands Nibbles","Fish Broth","Enkhuizen","UT","16","Basic","14.58","5","F","afternoon","Saturday","12-02-2022"
"order_8582","id_7091","Netherlands Noms","Sanbitter","Zandvoort","UT","20","Basic","5.97","5","F","evening","Thursday","17-02-2022"
"order_8583","id_6822","Pancake Palace","Guacamole Mix","Leiden","UT","01","Basic","5.73","5","M","late_night","Friday","18-02-2022"
"order_8584","id_7283","Netherlands Noms","Microwave Macaroni","Alkmaar","UT","22","Premium","14.15","5","M","night","Wednesday","23-03-2022"
"order_8585","id_1639","Utrecht Utopia","Grappa","Assen","UT","08","Premium","7.15","5","M","morning","Sunday","27-03-2022"
"order_8586","id_260","Utrecht Utopia","Pyttipanna","Eindhoven","UT","15","Premium","10.43","5","M","afternoon","Saturday","16-04-2022"
"order_8587","id_7698","Netherlands Nibbles","Smorgastarta","Eindhoven","UT","15","Premium","10.51","5","M","afternoon","Tuesday","26-04-2022"
"order_8588","id_6620","Bicycle Bites","Creme Brulee","Emmen","UT","18","Premium","9.82","5","M","evening","Thursday","28-04-2022"
"order_8589","id_9875","Gouda Grill","Aperol Spritz","Groningen","UT","09","Premium","15.26","5","M","morning","Monday","09-05-2022"
"order_8590","id_3282","Cheese Corner","Sambuca","Utrecht","UT","11","Premium","10.17","5","M","morning","Monday","09-05-2022"
"order_8591","id_5578","Zaan Zest","Quinoa","Gouda","UT","12","Premium","7.56","5","F","noon","Sunday","22-05-2022"
"order_8592","id_9570","Cheese Chalet","Microwave Lasagna","Hilversum","UT","09","Premium","7.05","5","M","morning","Saturday","04-06-2022"
"order_8593","id_9469","Rotterdam Roasts","Creme Brulee","Enkhuizen","UT","08","Premium","16.55","5","F","morning","Tuesday","07-06-2022"
"order_8594","id_7012","Utrecht Utopia","Gelato Shake","Hoofddorp","UT","20","Premium","8.45","5","M","evening","Thursday","16-06-2022"
"order_8595","id_648","Canal City Cuisine","Alfredo Sauce Mix","Zwolle","UT","03","Basic","6.04","5","F","late_night","Friday","17-06-2022"
"order_8596","id_2812","Dutch Delights","Ramen","Haarlemmermeer","UT","16","Premium","6.35","5","M","afternoon","Saturday","25-06-2022"
"order_8597","id_3985","Netherlands Noms","Aebleskiver","Haarlemmermeer","UT","23","Basic","9.14","5","M","night","Sunday","03-07-2022"
"order_8598","id_273","Orange Oasis","Gibanica","Alkmaar","UT","23","Basic","13.09","5","F","night","Thursday","28-07-2022"
"order_8599","id_8624","Clog Cafe","Lentejas a la Jardinera","Breda","UT","04","Premium","14.94","5","F","late_night","Sunday","31-07-2022"
"order_8600","id_147","Canal Cuisine","Risotto","Dronten","UT","01","Basic","8.09","5","M","late_night","Monday","08-08-2022"
"order_8601","id_1434","Countryside Cookery","Rice Salad Mix","Enschede","UT","07","Premium","9.95","5","F","morning","Tuesday","09-08-2022"
"order_8602","id_3024","Cheese Corner","Tonica","Haarlem","UT","18","Basic","12.21","5","M","evening","Tuesday","09-08-2022"
"order_8603","id_4916","Hague Harvest","Granita","Enschede","UT","01","Premium","5.96","5","F","late_night","Wednesday","10-08-2022"
"order_8604","id_4204","Friesland Fusion","Affogato al Caffe","Zutphen","UT","04","Premium","5.17","5","F","late_night","Monday","15-08-2022"
"order_8605","id_7207","Heerlen Harvest","Pierogi","Enschede","UT","08","Basic","11.84","5","F","morning","Tuesday","16-08-2022"
"order_8606","id_9936","Dyke Delicacies","Bouillabaisse","Leeuwarden","UT","06","Premium","9.88","5","F","morning","Monday","22-08-2022"
"order_8607","id_4019","Utrecht Utopia","Pie Crust Mix","Apeldoorn","UT","16","Basic","14.25","5","F","afternoon","Sunday","04-09-2022"
"order_8608","id_2493","Dutch Delights","Salade Nicoise","Hilversum","UT","16","Basic","16.3","5","M","afternoon","Sunday","11-09-2022"
"order_8609","id_3473","Cheese Corner","Pie Crust Mix","The Hague","UT","02","Basic","12.13","5","F","late_night","Saturday","24-09-2022"
"order_8610","id_8184","Taste of the Tulips","Bean Salad Mix","Assen","UT","01","Basic","10.84","5","F","late_night","Saturday","24-09-2022"
"order_8611","id_3711","Dutch Delights","Limoncino","Zutphen","UT","06","Premium","15.63","5","M","morning","Tuesday","27-09-2022"
"order_8612","id_683","Dutch Diners","Gin Tonic","Hilversum","UT","20","Basic","9.27","5","F","evening","Wednesday","28-09-2022"
"order_8613","id_5019","Orange Oasis","Porridge","Dronten","UT","14","Premium","5.65","5","M","afternoon","Sunday","09-10-2022"
"order_8614","id_2898","Dyke Delights","Fougasse","Gouda","UT","15","Basic","16.35","5","F","afternoon","Monday","10-10-2022"
"order_8615","id_1500","Cheese Corner","Amaretto Sour","Zaanstad","UT","09","Premium","12.78","5","M","morning","Wednesday","12-10-2022"
"order_8616","id_1536","Dyke Delights","Vegetable Broth","Eindhoven","UT","17","Premium","15.54","5","F","afternoon","Friday","14-10-2022"
"order_8617","id_4591","Dutch Diners","Acqua Minerale","Utrecht","UT","00","Premium","6.89","5","F","late_night","Friday","28-10-2022"
"order_8618","id_6005","Tulip Tidbits","Ranch Dressing Mix","Hilversum","UT","22","Basic","14.75","5","M","night","Tuesday","08-11-2022"
"order_8619","id_9134","Heerlen Harvest","Zwiebelkuchen","Utrecht","UT","18","Premium","15.92","5","M","evening","Monday","14-11-2022"
"order_8620","id_9426","Dutch Dainties","Cabbage Rolls","Haarlem","UT","10","Basic","12.42","5","F","morning","Thursday","17-11-2022"
"order_8621","id_6717","Heerlen Harvest","Fernet-Branca","Enkhuizen","UT","16","Basic","7.45","5","F","afternoon","Tuesday","29-11-2022"
"order_8622","id_8230","Bicycle Bites","Fish and Chips","Haarlem","UT","19","Basic","7.88","5","M","evening","Friday","02-12-2022"
"order_8623","id_4857","Holland Haven","Cabbage Rolls","The Hague","UT","10","Basic","7.02","5","F","morning","Monday","05-12-2022"
"order_8624","id_3767","Windmill Bites","Fernet-Branca","Rotterdam","UT","12","Premium","11.43","5","F","noon","Monday","05-12-2022"
"order_8625","id_7275","Dutch Dainties","Ratatouille","Alkmaar","UT","15","Basic","8.94","5","F","afternoon","Saturday","10-12-2022"
"order_8626","id_6462","Heerlen Harvest","Affogato al Caffe","Roermond","UT","03","Basic","8.41","5","F","late_night","Sunday","11-12-2022"
"order_8627","id_751","Tulip Tidbits","Baklava","Enschede","UT","09","Basic","16.21","5","F","morning","Monday","12-12-2022"
"order_8628","id_5964","Utrecht Utopia","Amaretto Sour","Zandvoort","UT","19","Basic","10.69","5","M","evening","Monday","19-12-2022"
"order_8629","id_5484","Zaan Zest","Raclette","Lelystad","UT","23","Premium","9.13","5","M","night","Friday","23-12-2022"
"order_8630","id_3693","Polder Patisserie","Langos","Nijmegen","UT","16","Basic","13.45","5","F","afternoon","Monday","26-12-2022"
"order_8631","id_4946","Heerlen Harvest","Saffron Risotto","Dronten","UT","19","Basic","15.67","5","M","evening","Saturday","07-01-2023"
"order_8632","id_9304","Netherlands Noms","Gazpacho Mix","Arnhem","UT","22","Premium","16.76","5","F","night","Tuesday","17-01-2023"
"order_8633","id_6297","Dutch Diners","Salmon Gravlax","Zwolle","UT","01","Basic","5.33","5","F","late_night","Monday","23-01-2023"
"order_8634","id_1404","Countryside Cookery","Scotch Egg","Haarlem","UT","00","Premium","15.64","5","F","late_night","Wednesday","25-01-2023"
"order_8635","id_1732","Dutch Delights","Salmiakki","Eindhoven","UT","13","Basic","14.02","5","F","afternoon","Sunday","05-02-2023"
"order_8636","id_4166","Tulip Treats","Hot Chocolate","Assen","UT","19","Basic","4.89","5","F","evening","Wednesday","08-02-2023"
"order_8637","id_6031","Dutch Diners","Hot Chocolate","Haarlem","UT","21","Premium","14.84","5","F","evening","Saturday","11-02-2023"
"order_8638","id_25","Orange Oasis","Smoothie Mix","Enschede","UT","09","Basic","12.99","5","F","morning","Sunday","19-02-2023"
"order_8639","id_2557","Gouda Gourmet","Granita","Delft","UT","10","Premium","11.63","5","F","morning","Sunday","26-02-2023"
"order_8640","id_2666","Maastricht Morsels","Frullato","Volendam","UT","01","Premium","14.89","5","F","late_night","Thursday","02-03-2023"
"order_8641","id_5516","Polder Patisserie","Limoncello","Lelystad","UT","10","Premium","11.02","5","M","morning","Friday","03-03-2023"
"order_8642","id_316","Dutch Delicacies","Ratatouille","Arnhem","UT","19","Basic","8.3","5","M","evening","Friday","03-03-2023"
"order_8643","id_6552","Leeuwarden Feasts","Couscous","Zwolle","UT","16","Basic","9.66","5","M","afternoon","Tuesday","07-03-2023"
"order_8644","id_5386","Dutch Delights","Martini","Rotterdam","UT","18","Basic","14.76","5","F","evening","Wednesday","29-03-2023"
"order_8645","id_3188","Dutch Dainties","Risotto","Texel","UT","12","Basic","7.85","5","M","noon","Monday","03-04-2023"
"order_8646","id_7276","Dyke Delights","Brio","Almere","UT","16","Premium","13.27","5","M","afternoon","Friday","28-04-2023"
"order_8647","id_4729","Amsterdam Aromas","Bulgur Salad Mix","Hoofddorp","UT","07","Basic","14.41","5","F","morning","Monday","08-05-2023"
"order_8648","id_7246","Holland Eats","Vermouth","Volendam","UT","00","Basic","5.32","5","F","late_night","Tuesday","09-05-2023"
"order_8649","id_6605","Cheese Chalet","Couscous Salad Mix","Groningen","UT","12","Premium","6.2","5","M","noon","Tuesday","23-05-2023"
"order_8650","id_6841","Orange Oasis","Falafel Mix","Zandvoort","UT","16","Basic","11.74","5","M","afternoon","Wednesday","24-05-2023"
"order_8651","id_5149","Dutch Dining","Tuna Salad Mix","Eindhoven","UT","17","Premium","13.4","5","M","afternoon","Friday","26-05-2023"
"order_8652","id_7062","Canal Cuisine","Paprikash","The Hague","UT","02","Basic","14.99","5","F","late_night","Sunday","28-05-2023"
"order_8653","id_8078","Tulip Tidbits","Limoncello Spritz","Emmen","UT","03","Premium","14.89","5","M","late_night","Tuesday","06-06-2023"
"order_8654","id_4660","Amsterdam Aromas","Bread Mix","Maastricht","UT","18","Premium","6.46","5","M","evening","Tuesday","06-06-2023"
"order_8655","id_962","Dutch Diners","Martini","Amsterdam","UT","12","Premium","12.1","5","M","noon","Thursday","08-06-2023"
