customer_id,state_code,gender,customer_subscription
id_2723,ZH,F,Premium
id_3419,ZH,M,Premium
id_7199,ZH,M,Premium
id_2128,ZH,M,Basic
id_5302,ZH,M,Premium
id_3570,ZH,M,Basic
id_457,ZH,F,Basic
id_2915,ZH,F,Premium
id_3705,ZH,F,Basic
id_5084,ZH,M,Premium
id_8409,ZH,F,Premium
id_8782,ZH,F,Basic
id_8742,ZH,F,Basic
id_5543,ZH,M,Basic
id_305,ZH,M,Basic
id_5817,ZH,F,Basic
id_9523,ZH,M,Premium
id_1910,ZH,F,Basic
id_6152,ZH,M,Basic
id_7719,ZH,F,Basic
id_8378,ZH,F,Premium
id_7255,ZH,M,Basic
id_7384,ZH,F,Premium
id_9928,ZH,F,Premium
id_5166,ZH,M,Premium
id_9556,ZH,M,Premium
id_7590,ZH,F,Premium
id_6554,ZH,F,Premium
id_8947,ZH,M,Basic
id_1258,ZH,F,Premium
id_7010,ZH,F,Premium
id_833,ZH,F,Basic
id_9461,ZH,F,Premium
id_1682,ZH,F,Premium
id_2360,ZH,M,Basic
id_2560,ZH,F,Basic
id_8632,ZH,M,Basic
id_8699,ZH,M,Basic
id_5284,ZH,M,Premium
id_9923,ZH,F,Basic
id_8414,ZH,M,Premium
id_7112,ZH,F,Basic
id_9862,ZH,M,Basic
id_4210,ZH,M,Premium
id_6241,ZH,F,Basic
id_8660,ZH,F,Premium
id_1989,ZH,F,Premium
id_9877,ZH,M,Premium
id_8606,ZH,F,Premium
id_4620,ZH,F,Basic
id_1527,ZH,M,Premium
id_5931,ZH,F,Premium
id_6040,ZH,M,Basic
id_4925,ZH,M,Premium
id_715,ZH,F,Basic
id_4471,ZH,F,Basic
id_7608,ZH,M,Premium
id_7169,ZH,F,Premium
id_7814,ZH,M,Basic
id_4757,ZH,F,Premium
id_7844,ZH,M,Basic
id_393,ZH,M,Basic
id_9905,ZH,M,Premium
id_2374,ZH,F,Premium
id_9900,ZH,M,Premium
id_9702,ZH,F,Basic
id_3958,ZH,F,Basic
id_5125,ZH,F,Premium
id_1611,ZH,M,Premium
id_8730,ZH,M,Basic
id_3179,ZH,M,Basic
id_8633,ZH,F,Basic
id_7735,ZH,F,Basic
id_9069,ZH,F,Premium
id_9715,ZH,M,Basic
id_3092,ZH,M,Premium
id_8620,ZH,M,Basic
id_9310,ZH,F,Premium
id_8949,ZH,F,Premium
id_7976,ZH,M,Basic
id_2933,ZH,M,Basic
id_2390,ZH,F,Basic
id_4091,ZH,F,Premium
id_5272,ZH,F,Basic
id_6832,ZH,M,Basic
id_6398,ZH,M,Basic
id_8955,ZH,F,Premium
id_3741,ZH,F,Basic
id_7745,ZH,F,Premium
id_651,ZH,F,Basic
id_8339,ZH,F,Basic
id_6025,ZH,F,Premium
id_4759,ZH,M,Premium
id_5093,ZH,M,Basic
id_6906,ZH,F,Premium
id_2411,ZH,M,Premium
id_403,ZH,M,Premium
id_6307,ZH,M,Premium
id_4303,ZH,M,Basic
id_7088,ZH,F,Premium
id_6077,ZH,M,Premium
id_2839,ZH,F,Premium
id_4682,ZH,F,Basic
id_3500,ZH,F,Premium
id_3626,ZH,M,Basic
id_8131,ZH,F,Basic
id_6322,ZH,M,Basic
id_9852,ZH,M,Premium
id_7882,ZH,F,Basic
id_4466,ZH,F,Basic
id_4343,ZH,F,Basic
id_5266,ZH,F,Premium
id_3446,ZH,F,Basic
id_1887,ZH,F,Premium
id_6921,ZH,F,Premium
id_6987,ZH,F,Premium
id_611,ZH,F,Premium
id_4587,ZH,M,Premium
id_8488,ZH,M,Basic
id_1913,ZH,M,Premium
id_1917,ZH,M,Premium
id_476,ZH,M,Premium
id_2772,ZH,F,Premium
id_225,ZH,F,Premium
id_768,ZH,M,Basic
id_5090,ZH,F,Basic
id_9324,ZH,M,Basic
id_8602,ZH,M,Basic
id_1750,ZH,F,Premium
id_8186,ZH,M,Premium
id_908,ZH,M,Basic
id_6592,ZH,M,Basic
id_3753,ZH,F,Basic
id_2407,ZH,F,Basic
id_272,ZH,M,Basic
id_921,ZH,F,Basic
id_4577,ZH,F,Premium
id_2202,ZH,M,Premium
id_5210,ZH,M,Premium
id_1319,ZH,M,Basic
id_798,ZH,F,Basic
id_7389,ZH,F,Basic
id_7379,ZH,M,Basic
id_4562,ZH,M,Premium
id_9401,ZH,F,Basic
id_3839,ZH,M,Basic
id_1106,ZH,F,Premium
id_2482,ZH,F,Premium
id_1234,ZH,M,Basic
id_9204,ZH,M,Basic
id_9124,ZH,M,Premium
id_2872,ZH,M,Basic
id_417,ZH,M,Premium
id_3437,ZH,F,Premium
id_6893,ZH,F,Premium
id_3635,ZH,F,Premium
id_3651,ZH,M,Basic
id_8086,ZH,F,Basic
id_7548,ZH,M,Premium
id_7367,ZH,F,Premium
id_820,ZH,M,Premium
id_1565,ZH,M,Premium
id_1574,ZH,F,Basic
id_3885,ZH,M,Premium
id_8725,ZH,F,Premium
id_6555,ZH,F,Premium
id_9192,ZH,M,Premium
id_1523,ZH,M,Basic
id_5106,ZH,F,Premium
id_1728,ZH,F,Basic
id_3932,ZH,M,Premium
id_9908,ZH,F,Basic
id_969,ZH,F,Premium
id_3625,ZH,F,Basic
id_8206,ZH,F,Basic
id_303,ZH,F,Premium
id_9472,ZH,F,Premium
id_6669,ZH,F,Basic
id_4102,ZH,M,Basic
id_8640,ZH,M,Premium
id_9599,ZH,F,Basic
id_4602,ZH,F,Basic
id_1702,ZH,F,Basic
id_8437,ZH,M,Premium
id_9100,ZH,F,Basic
id_587,ZH,F,Basic
id_905,ZH,M,Basic
id_7838,ZH,F,Premium
id_8589,ZH,M,Basic
id_320,ZH,F,Premium
id_4373,ZH,M,Basic
id_5714,ZH,M,Premium
id_5260,ZH,F,Basic
id_2216,ZH,F,Premium
id_5520,ZH,M,Premium
id_4826,ZH,F,Basic
id_5259,ZH,M,Premium
id_2408,ZH,M,Premium
id_6974,ZH,M,Premium
id_9838,ZH,M,Basic
id_4336,ZH,M,Basic
id_636,ZH,F,Basic
id_3832,ZH,M,Premium
id_1703,ZH,F,Basic
id_6109,ZH,M,Basic
id_7107,ZH,M,Basic
id_3011,ZH,F,Basic
id_4861,ZH,M,Premium
id_3093,ZH,F,Basic
id_9726,ZH,F,Premium
id_5020,ZH,F,Premium
id_483,ZH,F,Basic
id_4569,ZH,F,Basic
id_7710,ZH,M,Basic
id_2021,ZH,F,Basic
id_7283,ZH,F,Basic
id_1113,ZH,F,Basic
id_6973,ZH,F,Premium
id_9659,ZH,F,Premium
id_1105,ZH,F,Basic
id_5697,ZH,M,Basic
id_2468,ZH,F,Basic
id_4813,ZH,F,Basic
id_582,ZH,M,Basic
id_7474,ZH,F,Basic
id_1801,ZH,F,Basic
id_113,ZH,M,Basic
id_8349,ZH,M,Basic
id_1771,ZH,F,Premium
id_6189,ZH,M,Basic
id_9733,ZH,F,Premium
id_402,ZH,F,Basic
id_6734,ZH,F,Premium
id_1557,ZH,M,Basic
id_2082,ZH,M,Premium
id_1696,ZH,F,Premium
id_48,ZH,F,Premium
id_5690,ZH,F,Basic
id_7143,ZH,M,Premium
id_6275,ZH,F,Premium
id_747,ZH,M,Basic
id_9185,ZH,F,Basic
id_3807,ZH,M,Premium
id_8839,ZH,F,Basic
id_1151,ZH,F,Premium
id_9293,ZH,M,Basic
id_1563,ZH,F,Premium
id_4949,ZH,M,Premium
id_6249,ZH,M,Basic
id_8574,ZH,F,Basic
id_3853,ZH,F,Basic
id_363,ZH,F,Basic
id_5384,ZH,F,Premium
id_5206,ZH,M,Basic
id_1405,ZH,F,Premium
id_369,ZH,F,Basic
id_5349,ZH,F,Basic
id_2790,ZH,M,Premium
id_1062,ZH,F,Basic
id_2349,ZH,M,Basic
id_9121,ZH,F,Premium
id_6553,ZH,M,Premium
id_5823,ZH,M,Basic
id_4362,ZH,F,Premium
id_97,ZH,F,Basic
id_9346,ZH,M,Premium
id_1914,ZH,F,Premium
id_1099,ZH,M,Basic
id_8236,ZH,M,Basic
id_5604,ZH,M,Premium
id_3529,ZH,F,Basic
id_5309,ZH,F,Basic
id_2659,ZH,M,Premium
id_3977,ZH,F,Basic
id_737,ZH,F,Premium
id_333,ZH,M,Basic
id_158,ZH,F,Premium
id_3104,ZH,M,Basic
id_1566,ZH,M,Premium
id_9518,ZH,M,Premium
id_6606,ZH,F,Premium
id_1867,ZH,F,Premium
id_9701,ZH,M,Basic
id_8919,ZH,F,Premium
id_5270,ZH,M,Premium
id_9364,ZH,M,Basic
id_7316,ZH,F,Basic
id_4800,ZH,F,Basic
id_9198,ZH,F,Premium
id_2458,ZH,M,Premium
id_2757,ZH,M,Basic
id_1026,ZH,M,Basic
id_3460,ZH,F,Basic
id_8551,ZH,F,Premium
id_9027,ZH,M,Basic
id_8599,ZH,M,Premium
id_261,ZH,F,Premium
id_8733,ZH,F,Premium
id_9046,ZH,M,Basic
id_3056,ZH,M,Premium
id_6226,ZH,F,Basic
id_5712,ZH,M,Basic
id_3408,ZH,M,Premium
id_9858,ZH,M,Premium
id_2429,ZH,F,Premium
id_4438,ZH,M,Premium
id_1776,ZH,M,Basic
id_7869,ZH,M,Basic
id_3349,ZH,M,Basic
id_7524,ZH,M,Premium
id_2200,ZH,M,Basic
id_1387,ZH,F,Basic
id_7658,ZH,M,Premium
id_1498,ZH,M,Basic
id_8485,ZH,F,Premium
id_8819,ZH,M,Basic
id_8750,ZH,M,Basic
id_4218,ZH,F,Basic
id_9605,ZH,M,Basic
id_1516,ZH,F,Premium
id_1410,ZH,F,Premium
id_525,ZH,M,Premium
id_8601,ZH,M,Basic
id_2069,ZH,F,Basic
id_599,ZH,F,Premium
id_2822,ZH,M,Premium
id_149,ZH,M,Premium
id_8216,ZH,M,Basic
id_3563,ZH,F,Premium
id_5178,ZH,F,Premium
id_7769,ZH,F,Basic
id_7052,ZH,F,Premium
id_3167,ZH,F,Premium
id_8872,ZH,F,Premium
id_7556,ZH,M,Premium
id_9878,ZH,M,Basic
id_1034,ZH,M,Premium
id_2065,ZH,M,Premium
id_7597,ZH,M,Basic
id_2996,ZH,F,Basic
id_933,ZH,F,Basic
id_5937,ZH,M,Basic
id_9475,ZH,M,Premium
id_2870,ZH,F,Premium
id_1976,ZH,F,Basic
id_4291,ZH,M,Basic
id_4476,ZH,M,Basic
id_5422,ZH,F,Premium
id_5857,ZH,M,Premium
id_9140,ZH,F,Basic
id_3512,ZH,F,Premium
id_558,ZH,M,Premium
id_5096,ZH,F,Basic
id_1253,ZH,F,Basic
id_5814,ZH,F,Basic
id_1642,ZH,F,Premium
id_1924,ZH,M,Premium
id_9482,ZH,M,Premium
id_4578,ZH,M,Premium
id_7068,ZH,F,Basic
id_3639,ZH,F,Basic
id_1177,ZH,F,Premium
id_5532,ZH,F,Premium
id_8369,ZH,F,Premium
id_9446,ZH,M,Premium
id_6496,ZH,F,Basic
id_3906,ZH,F,Basic
id_198,ZH,F,Premium
id_9334,ZH,M,Basic
id_9222,ZH,F,Basic
id_2831,ZH,M,Basic
id_7634,ZH,M,Basic
id_8566,ZH,M,Basic
id_6445,ZH,F,Basic
id_9596,ZH,F,Basic
id_6649,ZH,M,Basic
id_2420,ZH,M,Premium
id_91,ZH,F,Premium
id_1974,ZH,F,Premium
id_2447,ZH,M,Premium
id_6168,ZH,M,Premium
id_4585,ZH,M,Premium
id_7938,ZH,M,Premium
id_5141,ZH,F,Basic
id_4111,ZH,M,Basic
id_9070,ZH,M,Premium
id_8889,ZH,F,Premium
id_9940,ZH,F,Basic
id_2426,ZH,F,Basic
id_7241,ZH,M,Premium
id_6385,ZH,M,Premium
id_4714,ZH,F,Basic
id_2724,ZH,F,Premium
id_3031,ZH,F,Basic
id_3257,ZH,M,Premium
id_1023,ZH,M,Basic
id_3523,ZH,M,Basic
id_7167,ZH,M,Basic
id_6576,ZH,F,Premium
id_3847,ZH,M,Basic
id_5195,ZH,M,Premium
id_2747,ZH,F,Basic
id_9252,ZH,M,Premium
id_157,ZH,M,Basic
id_3632,ZH,F,Premium
id_5445,ZH,M,Premium
id_2105,ZH,F,Premium
id_9370,ZH,F,Premium
id_608,ZH,M,Premium
id_8458,ZH,M,Premium
id_7992,ZH,F,Basic
id_907,ZH,F,Basic
id_1300,ZH,F,Premium
id_5734,ZH,M,Basic
id_2305,ZH,F,Basic
id_5878,ZH,M,Basic
id_87,ZH,F,Premium
id_7383,ZH,F,Basic
id_2856,ZH,F,Basic
id_8192,ZH,M,Premium
id_2505,ZH,M,Premium
id_8506,ZH,F,Premium
id_6573,ZH,M,Premium
id_6231,ZH,M,Premium
id_8130,LI,M,Premium
id_1487,LI,M,Basic
id_6267,LI,M,Premium
id_7201,LI,F,Premium
id_5019,LI,M,Basic
id_5513,LI,M,Premium
id_1515,LI,F,Premium
id_8453,LI,M,Basic
id_3921,LI,F,Basic
id_2650,LI,F,Premium
id_7263,LI,F,Basic
id_7892,LI,F,Basic
id_7786,LI,F,Basic
id_8903,LI,F,Premium
id_5011,LI,F,Basic
id_1543,LI,F,Basic
id_4588,LI,F,Basic
id_2292,LI,F,Premium
id_720,LI,M,Premium
id_1463,LI,F,Basic
id_7371,LI,M,Premium
id_708,LI,F,Basic
id_8761,LI,M,Premium
id_1754,LI,M,Premium
id_8353,LI,M,Basic
id_8672,LI,F,Basic
id_7898,LI,M,Basic
id_650,LI,F,Basic
id_1537,LI,M,Basic
id_6613,LI,F,Basic
id_1881,LI,F,Premium
id_4026,LI,F,Premium
id_3820,LI,M,Premium
id_3300,LI,F,Basic
id_4345,LI,M,Premium
id_6586,LI,F,Premium
id_8032,LI,F,Premium
id_893,LI,M,Basic
id_5353,LI,F,Premium
id_4815,LI,M,Basic
id_9714,LI,F,Basic
id_9535,LI,F,Premium
id_6492,LI,F,Premium
id_9735,LI,M,Basic
id_6439,LI,M,Basic
id_6683,LI,F,Basic
id_1766,LI,F,Basic
id_4213,LI,F,Basic
id_3377,LI,F,Basic
id_4398,LI,M,Premium
id_5511,LI,F,Basic
id_3124,LI,F,Premium
id_5940,LI,M,Premium
id_8257,LI,M,Basic
id_8274,LI,F,Premium
id_1747,LI,F,Premium
id_2361,LI,F,Premium
id_3050,LI,F,Basic
id_7858,LI,M,Premium
id_1050,LI,M,Basic
id_4706,LI,M,Premium
id_3538,LI,F,Premium
id_2432,LI,F,Premium
id_7734,LI,M,Premium
id_5072,LI,M,Premium
id_5883,LI,M,Basic
id_1129,LI,M,Premium
id_4079,LI,M,Premium
id_9299,LI,F,Basic
id_6221,LI,M,Basic
id_5765,LI,M,Basic
id_7743,LI,M,Premium
id_7942,LI,F,Basic
id_6235,LI,F,Premium
id_8529,LI,F,Basic
id_4918,LI,M,Basic
id_7202,LI,M,Premium
id_2030,LI,F,Premium
id_445,LI,F,Basic
id_1649,LI,F,Premium
id_6127,LI,F,Premium
id_4135,LI,M,Premium
id_1674,LI,F,Basic
id_2821,LI,M,Premium
id_5603,LI,F,Basic
id_9033,LI,M,Basic
id_7966,LI,F,Premium
id_9679,LI,M,Basic
id_9116,LI,M,Basic
id_6989,LI,M,Premium
id_3463,LI,F,Basic
id_1973,LI,M,Basic
id_5000,LI,M,Basic
id_2327,LI,M,Basic
id_2345,LI,M,Basic
id_7159,LI,M,Premium
id_2597,LI,M,Basic
id_1793,LI,F,Premium
id_5182,LI,M,Basic
id_75,LI,F,Basic
id_3475,LI,M,Premium
id_7720,LI,M,Basic
id_1461,LI,F,Basic
id_3126,LI,F,Premium
id_4269,LI,M,Basic
id_2799,LI,M,Premium
id_5122,LI,F,Basic
id_9171,LI,F,Premium
id_1555,LI,M,Premium
id_2958,LI,M,Premium
id_5897,LI,F,Premium
id_2533,LI,F,Premium
id_7054,LI,F,Premium
id_7558,LI,F,Premium
id_3790,LI,M,Premium
id_3943,LI,F,Premium
id_3955,LI,M,Basic
id_265,LI,F,Basic
id_2940,LI,F,Basic
id_4820,LI,F,Basic
id_8958,LI,M,Basic
id_6479,LI,M,Premium
id_4851,LI,M,Basic
id_2571,LI,M,Basic
id_8662,LI,M,Basic
id_1667,LI,F,Premium
id_3659,LI,M,Premium
id_6776,LI,F,Premium
id_7572,LI,M,Basic
id_368,LI,F,Premium
id_353,LI,M,Basic
id_5236,LI,M,Basic
id_98,LI,M,Basic
id_7495,LI,M,Premium
id_2212,LI,F,Basic
id_6663,LI,F,Basic
id_6583,LI,M,Basic
id_8122,LI,M,Basic
id_641,LI,F,Basic
id_5813,LI,F,Premium
id_8544,LI,M,Basic
id_3660,LI,F,Basic
id_3988,LI,F,Basic
id_2243,LI,M,Basic
id_9619,LI,F,Premium
id_1292,LI,M,Basic
id_2910,LI,F,Premium
id_8509,LI,F,Premium
id_6067,LI,M,Premium
id_6335,LI,F,Premium
id_8372,LI,F,Premium
id_5432,LI,F,Basic
id_3723,LI,M,Basic
id_8115,LI,M,Premium
id_4881,LI,M,Premium
id_7849,LI,M,Premium
id_7856,LI,F,Premium
id_1503,LI,M,Premium
id_8482,LI,M,Premium
id_5063,LI,F,Basic
id_68,LI,M,Premium
id_2945,LI,M,Premium
id_2614,LI,M,Basic
id_3909,LI,M,Basic
id_2094,LI,M,Basic
id_3434,LI,F,Basic
id_3379,LI,M,Basic
id_2598,LI,F,Premium
id_6609,LI,M,Basic
id_172,LI,M,Basic
id_5203,LI,F,Premium
id_4027,LI,M,Basic
id_4941,LI,F,Premium
id_6462,LI,F,Premium
id_1895,LI,M,Basic
id_26,LI,F,Premium
id_2593,LI,M,Basic
id_3337,LI,F,Premium
id_4557,LI,M,Basic
id_2235,LI,F,Premium
id_4821,LI,F,Basic
id_9051,LI,F,Basic
id_5621,LI,F,Basic
id_8835,LI,M,Basic
id_5928,LI,F,Premium
id_7673,LI,F,Premium
id_6523,LI,F,Premium
id_9776,LI,M,Premium
id_1939,LI,F,Basic
id_4229,LI,F,Basic
id_1606,LI,F,Premium
id_2460,LI,F,Basic
id_6104,LI,F,Basic
id_6864,LI,M,Premium
id_9937,LI,M,Premium
id_3375,LI,F,Premium
id_8888,LI,M,Premium
id_2115,LI,M,Basic
id_7791,LI,M,Premium
id_4847,LI,F,Basic
id_2865,LI,F,Basic
id_8480,LI,M,Premium
id_3378,LI,M,Premium
id_4100,LI,F,Basic
id_8956,LI,F,Premium
id_7040,LI,F,Premium
id_2634,LI,F,Premium
id_8536,LI,M,Basic
id_2301,LI,M,Basic
id_20,LI,M,Basic
id_2951,LI,F,Basic
id_9817,LI,F,Premium
id_627,LI,M,Basic
id_8861,LI,M,Basic
id_2459,LI,M,Premium
id_365,LI,F,Premium
id_8280,LI,M,Premium
id_9512,LI,M,Basic
id_2889,LI,F,Basic
id_4469,LI,F,Basic
id_6962,LI,F,Basic
id_7153,LI,F,Basic
id_205,LI,F,Basic
id_1618,LI,M,Premium
id_2729,LI,M,Premium
id_6369,LI,M,Basic
id_1170,LI,F,Basic
id_6142,LI,F,Premium
id_434,LI,M,Basic
id_3805,LI,F,Premium
id_1963,LI,M,Premium
id_5998,LI,F,Basic
id_631,LI,M,Premium
id_6510,LI,M,Premium
id_7028,LI,M,Basic
id_1879,LI,F,Premium
id_6422,LI,F,Premium
id_2948,LI,F,Basic
id_1505,LI,M,Basic
id_8072,LI,M,Premium
id_6929,LI,M,Premium
id_4646,LI,M,Basic
id_6338,LI,M,Premium
id_3917,LI,F,Basic
id_8281,LI,M,Premium
id_1866,LI,F,Basic
id_3622,LI,M,Basic
id_992,LI,M,Basic
id_5735,LI,M,Basic
id_499,LI,F,Basic
id_166,LI,M,Premium
id_6625,LI,M,Premium
id_7788,LI,M,Basic
id_813,LI,M,Basic
id_5831,LI,M,Basic
id_1338,LI,F,Basic
id_852,LI,F,Premium
id_3041,LI,M,Basic
id_4692,LI,M,Basic
id_61,LI,F,Basic
id_2742,LI,F,Premium
id_7841,LI,F,Basic
id_3641,LI,F,Basic
id_733,LI,F,Premium
id_3829,LI,F,Basic
id_9285,LI,F,Premium
id_2192,LI,M,Premium
id_2393,LI,M,Premium
id_4465,LI,M,Premium
id_4429,LI,M,Premium
id_6170,LI,F,Premium
id_7606,LI,M,Premium
id_9039,LI,M,Basic
id_420,LI,F,Basic
id_6612,LI,F,Basic
id_9166,LI,F,Premium
id_714,LI,M,Premium
id_6250,LI,M,Basic
id_9398,LI,M,Premium
id_498,LI,F,Basic
id_562,LI,F,Premium
id_7240,LI,F,Basic
id_2068,LI,F,Basic
id_1600,LI,F,Premium
id_632,LI,M,Premium
id_7427,LI,F,Basic
id_519,LI,M,Premium
id_8252,LI,F,Basic
id_5016,LI,F,Basic
id_1531,LI,F,Premium
id_4794,LI,M,Basic
id_8234,LI,M,Basic
id_8493,LI,M,Basic
id_60,LI,F,Basic
id_8078,LI,M,Basic
id_6596,LI,F,Premium
id_2129,LI,M,Premium
id_5419,LI,M,Basic
id_8018,LI,F,Premium
id_4155,LI,F,Premium
id_5087,LI,M,Premium
id_9413,LI,M,Basic
id_6484,LI,F,Basic
id_8712,LI,F,Premium
id_7505,LI,F,Basic
id_5390,LI,F,Basic
id_2964,LI,M,Basic
id_8201,LI,M,Premium
id_2342,LI,F,Premium
id_9485,LI,F,Premium
id_2563,LI,M,Basic
id_9201,LI,F,Basic
id_7540,LI,F,Basic
id_6166,LI,M,Premium
id_8061,LI,M,Basic
id_8410,LI,M,Premium
id_1929,LI,F,Basic
id_1532,LI,M,Basic
id_2642,LI,F,Premium
id_4658,LI,F,Basic
id_3939,LI,F,Basic
id_4916,LI,M,Basic
id_6365,LI,F,Basic
id_8104,LI,F,Basic
id_4280,LI,F,Premium
id_5359,LI,M,Basic
id_712,LI,F,Premium
id_4974,LI,F,Premium
id_6506,LI,F,Premium
id_583,LI,F,Basic
id_3259,LI,F,Premium
id_880,LI,F,Basic
id_9291,LI,M,Premium
id_6953,LI,M,Premium
id_6806,LI,F,Basic
id_3772,LI,M,Premium
id_5377,LI,M,Premium
id_2739,LI,F,Premium
id_6658,LI,F,Basic
id_7821,LI,M,Premium
id_4290,LI,F,Basic
id_112,LI,F,Premium
id_5306,LI,F,Premium
id_5719,LI,M,Premium
id_7150,LI,F,Basic
id_9577,LI,M,Premium
id_3040,LI,M,Basic
id_9632,LI,M,Basic
id_1146,LI,M,Basic
id_1938,LI,M,Basic
id_7073,LI,M,Basic
id_3657,LI,M,Premium
id_8807,LI,M,Premium
id_3004,LI,M,Premium
id_4296,LI,F,Premium
id_4350,LI,M,Premium
id_2919,LI,F,Basic
id_3852,LI,M,Basic
id_6719,LI,F,Premium
id_4254,LI,F,Premium
id_8743,LI,F,Premium
id_710,LI,F,Basic
id_5399,LI,M,Premium
id_4216,LI,F,Basic
id_6604,LI,F,Basic
id_4997,LI,M,Premium
id_4582,LI,M,Basic
id_3502,LI,M,Premium
id_8769,LI,F,Premium
id_8706,LI,F,Premium
id_69,LI,M,Basic
id_1513,LI,F,Basic
id_9487,LI,F,Basic
id_5135,LI,F,Premium
id_1583,LI,F,Basic
id_2591,LI,F,Premium
id_2037,LI,M,Premium
id_6493,LI,F,Premium
id_8237,LI,F,Basic
id_4385,LI,M,Premium
id_9448,LI,M,Basic
id_3186,LI,F,Basic
id_9126,LI,F,Premium
id_5977,LI,M,Premium
id_8741,LI,M,Basic
id_3975,LI,F,Basic
id_5861,LI,M,Basic
id_3739,LI,M,Basic
id_5001,LI,M,Basic
id_5956,LI,F,Premium
id_7561,LI,F,Premium
id_8229,LI,M,Basic
id_7801,LI,M,Premium
id_8586,LI,F,Premium
id_4662,LI,F,Basic
id_4908,LI,F,Premium
id_8885,LI,M,Basic
id_9916,LI,M,Premium
id_4661,LI,M,Premium
id_9600,LI,F,Premium
id_5890,LI,M,Premium
id_4150,LI,M,Basic
id_4468,LI,M,Premium
id_8472,LI,F,Premium
id_6657,LI,M,Premium
id_6934,LI,M,Basic
id_6892,LI,F,Premium
id_7080,LI,F,Premium
id_4972,LI,M,Basic
id_9626,LI,F,Premium
id_3874,LI,F,Premium
id_9435,LI,M,Basic
id_2683,LI,M,Premium
id_7197,LI,F,Basic
id_561,LI,M,Basic
id_9519,LI,M,Basic
id_8054,LI,F,Basic
id_4510,LI,M,Basic
id_6944,LI,F,Basic
id_3959,LI,F,Premium
id_957,LI,M,Premium
id_2009,LI,F,Basic
id_2457,LI,F,Premium
id_3905,LI,M,Premium
id_7408,LI,M,Premium
id_5510,LI,F,Basic
id_1131,LI,F,Premium
id_3579,LI,M,Basic
id_7569,LI,M,Premium
id_1401,LI,M,Basic
id_2365,LI,F,Premium
id_7288,LI,F,Basic
id_4146,LI,M,Premium
id_8678,LI,F,Premium
id_2112,LI,M,Basic
id_7666,LI,F,Premium
id_1637,LI,F,Basic
id_7320,LI,M,Premium
id_6822,LI,M,Basic
id_5251,LI,F,Basic
id_7447,LI,F,Basic
id_8694,LI,M,Premium
id_4133,LI,M,Premium
id_2758,LI,M,Premium
id_4482,LI,F,Premium
id_9876,LI,M,Basic
id_7276,LI,F,Basic
id_1203,LI,M,Premium
id_8317,LI,M,Basic
id_9053,LI,F,Premium
id_3015,LI,F,Basic
id_2081,LI,M,Basic
id_3313,LI,M,Premium
id_4796,LI,M,Basic
id_5602,LI,F,Basic
id_4434,LI,M,Premium
id_7824,LI,M,Premium
id_5620,LI,M,Premium
id_2860,LI,F,Premium
id_7205,LI,F,Basic
id_4513,LI,M,Basic
id_7904,LI,M,Premium
id_201,LI,F,Premium
id_6049,LI,M,Basic
id_3667,LI,M,Premium
id_5787,LI,F,Basic
id_5121,LI,F,Basic
id_7005,LI,F,Basic
id_2186,LI,F,Premium
id_9676,LI,M,Basic
id_1182,LI,M,Basic
id_9119,LI,F,Basic
id_1580,LI,M,Basic
id_9180,LI,M,Basic
id_3919,LI,F,Premium
id_8364,LI,M,Basic
id_3221,LI,F,Basic
id_9152,LI,F,Premium
id_1254,LI,F,Basic
id_4956,LI,M,Premium
id_6346,LI,F,Premium
id_7145,LI,M,Basic
id_5460,LI,M,Premium
id_5104,LI,F,Basic
id_148,LI,M,Premium
id_3392,LI,F,Premium
id_8950,LI,M,Premium
id_8085,LI,F,Basic
id_6595,LI,F,Premium
id_7116,LI,M,Basic
id_3684,LI,F,Premium
id_9450,LI,F,Basic
id_4652,LI,F,Basic
id_1280,LI,M,Basic
id_2815,LI,F,Premium
id_3362,LI,M,Premium
id_3859,LI,F,Basic
id_9873,LI,F,Premium
id_3232,LI,M,Premium
id_3361,LI,F,Premium
id_937,LI,F,Basic
id_6546,LI,F,Premium
id_7763,LI,M,Premium
id_8337,LI,M,Basic
id_7521,LI,F,Premium
id_4505,LI,F,Basic
id_5289,LI,F,Basic
id_5669,LI,F,Premium
id_5401,LI,F,Basic
id_6449,LI,M,Basic
id_1310,LI,F,Premium
id_4355,LI,M,Basic
id_1,LI,M,Basic
id_8865,LI,F,Basic
id_6118,LI,F,Premium
id_9349,LI,F,Premium
id_5257,LI,F,Premium
id_7776,LI,F,Premium
id_7394,LI,M,Basic
id_2106,LI,F,Premium
id_7707,LI,F,Basic
id_107,LI,F,Basic
id_3278,LI,F,Premium
id_1473,LI,M,Basic
id_5269,LI,M,Basic
id_9531,LI,F,Premium
id_6270,LI,F,Premium
id_2257,LI,M,Basic
id_5220,LI,F,Basic
id_4993,LI,M,Basic
id_6239,LI,F,Basic
id_2469,LI,F,Basic
id_7245,LI,F,Premium
id_3914,LI,M,Premium
id_7210,LI,M,Premium
id_3924,LI,M,Premium
id_2043,LI,F,Basic
id_8895,LI,M,Premium
id_6401,LI,M,Premium
id_4963,LI,F,Premium
id_1795,LI,F,Basic
id_791,LI,M,Premium
id_3202,LI,F,Premium
id_8548,LI,F,Premium
id_263,LI,M,Premium
id_1873,LI,F,Basic
id_176,LI,M,Basic
id_6112,LI,F,Basic
id_7871,LI,M,Premium
id_1328,LI,M,Basic
id_4444,LI,F,Basic
